prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
54,768,64,1152,375.466
54,768,64,1728,529.536
54,768,64,2592,810.136
54,768,64,3888,1413.98
54,768,64,5832,2152.14
54,768,64,8748,3199.44
54,768,64,13122,4704.46
54,768,64,16384,5890.84
54,768,128,512,421.056
54,768,128,768,570.028
54,768,128,1152,793.902
54,768,128,1728,1201.37
54,768,128,2592,2429.58
54,768,128,3888,4129.46
54,768,128,5832,6146.96
54,768,128,8748,9232.04
54,768,128,13122,14377.4
54,768,128,16384,19751.5
54,1152,0,0,64.2134
54,1152,1,512,62.6986
54,1152,1,768,62.5494
54,1152,1,1152,62.9546
54,1152,1,1728,84.6286
54,1152,1,2592,124.245
54,1152,1,3888,180.312
54,1152,1,5832,265.386
54,1152,1,8748,395.476
54,1152,1,13122,587.734
54,1152,1,16384,735.084
54,1152,2,512,62.4206
54,1152,2,768,62.6774
54,1152,2,1152,62.8274
54,1152,2,1728,84.758
54,1152,2,2592,124.289
54,1152,2,3888,179.414
54,1152,2,5832,263.724
54,1152,2,8748,393.878
54,1152,2,13122,583.02
54,1152,2,16384,728.108
54,1152,4,512,62.4
54,1152,4,768,62.4646
54,1152,4,1152,62.9334
54,1152,4,1728,85.504
54,1152,4,2592,124.417
54,1152,4,3888,179.051
54,1152,4,5832,263.04
54,1152,4,8748,391.446
54,1152,4,13122,583.254
54,1152,4,16384,728
54,1152,8,512,63.616
54,1152,8,768,64.086
54,1152,8,1152,64.4906
54,1152,8,1728,88.384
54,1152,8,2592,128.341
54,1152,8,3888,183.829
54,1152,8,5832,271.404
54,1152,8,8748,402.496
54,1152,8,13122,592.002
54,1152,8,16384,737.024
54,1152,16,512,93.8026
54,1152,16,768,105.003
54,1152,16,1152,123.691
54,1152,16,1728,168.022
54,1152,16,2592,245.504
54,1152,16,3888,356.822
54,1152,16,5832,526.72
54,1152,16,8748,790.7
54,1152,16,13122,1173.49
54,1152,16,16384,1470.43
54,1152,32,512,125.525
54,1152,32,768,148.331
54,1152,32,1152,184.747
54,1152,32,1728,253.142
54,1152,32,2592,371.606
54,1152,32,3888,549.826
54,1152,32,5832,828.398
54,1152,32,8748,1234.97
54,1152,32,13122,1823.9
54,1152,32,16384,2273.1
54,1152,64,512,216.172
54,1152,64,768,278.4
54,1152,64,1152,366.636
54,1152,64,1728,511.682
54,1152,64,2592,785.688
54,1152,64,3888,1392.6
54,1152,64,5832,2128.86
54,1152,64,8748,3164.22
54,1152,64,13122,4713.26
54,1152,64,16384,5895.36
54,1152,128,512,429.59
54,1152,128,768,572.716
54,1152,128,1152,798.274
54,1152,128,1728,1203.08
54,1152,128,2592,2420.68
54,1152,128,3888,4137.96
54,1152,128,5832,6142.58
54,1152,128,8748,9237.9
54,1152,128,13122,14301.9
54,1152,128,16384,18996.5
54,1728,0,0,87.404
54,1728,1,512,85.6534
54,1728,1,768,85.2906
54,1728,1,1152,85.1634
54,1728,1,1728,85.8034
54,1728,1,2592,124.075
54,1728,1,3888,179.691
54,1728,1,5832,265.13
54,1728,1,8748,396.162
54,1728,1,13122,586.262
54,1728,1,16384,734.316
54,1728,2,512,85.568
54,1728,2,768,85.2486
54,1728,2,1152,85.5466
54,1728,2,1728,86.1866
54,1728,2,2592,124.16
54,1728,2,3888,179.925
54,1728,2,5832,264.598
54,1728,2,8748,391.83
54,1728,2,13122,582.848
54,1728,2,16384,730.818
54,1728,4,512,85.1826
54,1728,4,768,85.1194
54,1728,4,1152,85.4614
54,1728,4,1728,85.6746
54,1728,4,2592,124.652
54,1728,4,3888,179.627
54,1728,4,5832,263.85
54,1728,4,8748,392.96
54,1728,4,13122,582.698
54,1728,4,16384,727.896
54,1728,8,512,86.9334
54,1728,8,768,86.7414
54,1728,8,1152,87.488
54,1728,8,1728,89.2166
54,1728,8,2592,129.11
54,1728,8,3888,183.957
54,1728,8,5832,270.506
54,1728,8,8748,402.796
54,1728,8,13122,592.278
54,1728,8,16384,737.496
54,1728,16,512,114.987
54,1728,16,768,125.996
54,1728,16,1152,144.513
54,1728,16,1728,169.856
54,1728,16,2592,246.252
54,1728,16,3888,358.082
54,1728,16,5832,528.876
54,1728,16,8748,789.698
54,1728,16,13122,1178.69
54,1728,16,16384,1472.69
54,1728,32,512,147.265
54,1728,32,768,169.899
54,1728,32,1152,205.248
54,1728,32,1728,254.272
54,1728,32,2592,372.972
54,1728,32,3888,548.694
54,1728,32,5832,824.238
54,1728,32,8748,1237.44
54,1728,32,13122,1827.7
54,1728,32,16384,2271.86
54,1728,64,512,238.058
54,1728,64,768,299.33
54,1728,64,1152,381.632
54,1728,64,1728,513.58
54,1728,64,2592,811.14
54,1728,64,3888,1411.78
54,1728,64,5832,2155.58
54,1728,64,8748,3206.54
54,1728,64,13122,4769.18
54,1728,64,16384,5917.78
54,1728,128,512,464.236
54,1728,128,768,590.338
54,1728,128,1152,821.016
54,1728,128,1728,1232.86
54,1728,128,2592,2445.92
54,1728,128,3888,4141.16
54,1728,128,5832,6166.54
54,1728,128,8748,9274.36
54,1728,128,13122,14253.9
54,1728,128,16384,18753.1
54,2592,0,0,130.859
54,2592,1,512,128.385
54,2592,1,768,129.13
54,2592,1,1152,128.767
54,2592,1,1728,128.086
54,2592,1,2592,129.963
54,2592,1,3888,184.555
54,2592,1,5832,271.276
54,2592,1,8748,404.608
54,2592,1,13122,598.912
54,2592,1,16384,752.704
54,2592,2,512,128.789
54,2592,2,768,129.195
54,2592,2,1152,129.3
54,2592,2,1728,129.025
54,2592,2,2592,129.131
54,2592,2,3888,184.64
54,2592,2,5832,269.44
54,2592,2,8748,403.094
54,2592,2,13122,597.164
54,2592,2,16384,746.56
54,2592,4,512,128.769
54,2592,4,768,128.384
54,2592,4,1152,129.833
54,2592,4,1728,129.365
54,2592,4,2592,129.579
54,2592,4,3888,187.029
54,2592,4,5832,271.744
54,2592,4,8748,403.392
54,2592,4,13122,605.954
54,2592,4,16384,751.128
54,2592,8,512,130.665
54,2592,8,768,131.435
54,2592,8,1152,132.331
54,2592,8,1728,133.312
54,2592,8,2592,134.101
54,2592,8,3888,192.17
54,2592,8,5832,282.39
54,2592,8,8748,417.708
54,2592,8,13122,612.758
54,2592,8,16384,765.4
54,2592,16,512,156.928
54,2592,16,768,169.302
54,2592,16,1152,187.498
54,2592,16,1728,212.972
54,2592,16,2592,256.256
54,2592,16,3888,371.434
54,2592,16,5832,552.084
54,2592,16,8748,822.018
54,2592,16,13122,1230.34
54,2592,16,16384,1532.29
54,2592,32,512,191.146
54,2592,32,768,214.08
54,2592,32,1152,250.838
54,2592,32,1728,301.016
54,2592,32,2592,386.624
54,2592,32,3888,570.924
54,2592,32,5832,854.658
54,2592,32,8748,1279.58
54,2592,32,13122,1891.06
54,2592,32,16384,2353.28
54,2592,64,512,286.4
54,2592,64,768,348.716
54,2592,64,1152,433.984
54,2592,64,1728,544.77
54,2592,64,2592,816.94
54,2592,64,3888,1406.68
54,2592,64,5832,2148.36
54,2592,64,8748,3208.48
54,2592,64,13122,4807.38
54,2592,64,16384,6018.4
54,2592,128,512,506.648
54,2592,128,768,631.404
54,2592,128,1152,837.442
54,2592,128,1728,1215.32
54,2592,128,2592,2448.92
54,2592,128,3888,4162.28
54,2592,128,5832,6325.46
54,2592,128,8748,9372.14
54,2592,128,13122,15710.8
54,2592,128,16384,20740.8
54,3888,0,0,189.355
54,3888,1,512,186.303
54,3888,1,768,186.219
54,3888,1,1152,186.475
54,3888,1,1728,185.451
54,3888,1,2592,184.405
54,3888,1,3888,185.878
54,3888,1,5832,273.856
54,3888,1,8748,406.464
54,3888,1,13122,594.41
54,3888,1,16384,749.698
54,3888,2,512,185.813
54,3888,2,768,185.365
54,3888,2,1152,185.28
54,3888,2,1728,186.049
54,3888,2,2592,185.045
54,3888,2,3888,184.854
54,3888,2,5832,271.188
54,3888,2,8748,402.774
54,3888,2,13122,600.982
54,3888,2,16384,750.956
54,3888,4,512,185.109
54,3888,4,768,187.028
54,3888,4,1152,186.667
54,3888,4,1728,186.198
54,3888,4,2592,185.879
54,3888,4,3888,187.137
54,3888,4,5832,272.236
54,3888,4,8748,405.44
54,3888,4,13122,606.272
54,3888,4,16384,752.918
54,3888,8,512,188.288
54,3888,8,768,188.373
54,3888,8,1152,188.885
54,3888,8,1728,188.63
54,3888,8,2592,189.868
54,3888,8,3888,192.405
54,3888,8,5832,283.818
54,3888,8,8748,417.386
54,3888,8,13122,614.124
54,3888,8,16384,766.21
54,3888,16,512,211.712
54,3888,16,768,223.958
54,3888,16,1152,241.494
54,3888,16,1728,268.16
54,3888,16,2592,310.08
54,3888,16,3888,374.208
54,3888,16,5832,550.488
54,3888,16,8748,826.028
54,3888,16,13122,1227.27
54,3888,16,16384,1536.77
54,3888,32,512,245.654
54,3888,32,768,267.756
54,3888,32,1152,303.66
54,3888,32,1728,356.994
54,3888,32,2592,441.004
54,3888,32,3888,575.68
54,3888,32,5832,860.376
54,3888,32,8748,1298.46
54,3888,32,13122,1916.93
54,3888,32,16384,2409.76
54,3888,64,512,340.546
54,3888,64,768,403.33
54,3888,64,1152,488.322
54,3888,64,1728,602.562
54,3888,64,2592,860.866
54,3888,64,3888,1433.9
54,3888,64,5832,2176.1
54,3888,64,8748,3333.84
54,3888,64,13122,4905.4
54,3888,64,16384,6164.4
54,3888,128,512,564.758
54,3888,128,768,688.472
54,3888,128,1152,897.858
54,3888,128,1728,1310.96
54,3888,128,2592,2440.28
54,3888,128,3888,4165.56
54,3888,128,5832,6226.14
54,3888,128,8748,9719.04
54,3888,128,13122,15289.7
54,3888,128,16384,20666
54,5832,0,0,268.032
54,5832,1,512,266.646
54,5832,1,768,266.56
54,5832,1,1152,266.07
54,5832,1,1728,265.792
54,5832,1,2592,266.112
54,5832,1,3888,264.726
54,5832,1,5832,267.266
54,5832,1,8748,395.072
54,5832,1,13122,586.966
54,5832,1,16384,734.08
54,5832,2,512,266.07
54,5832,2,768,266.56
54,5832,2,1152,265.858
54,5832,2,1728,267.03
54,5832,2,2592,265.344
54,5832,2,3888,265.066
54,5832,2,5832,263.808
54,5832,2,8748,393.216
54,5832,2,13122,583.83
54,5832,2,16384,727.296
54,5832,4,512,265.898
54,5832,4,768,265.45
54,5832,4,1152,265.728
54,5832,4,1728,264.96
54,5832,4,2592,265.002
54,5832,4,3888,264.918
54,5832,4,5832,265.088
54,5832,4,8748,393.366
54,5832,4,13122,583.254
54,5832,4,16384,727.53
54,5832,8,512,265.726
54,5832,8,768,266.454
54,5832,8,1152,266.284
54,5832,8,1728,267.798
54,5832,8,2592,266.838
54,5832,8,3888,268.672
54,5832,8,5832,272.404
54,5832,8,8748,405.418
54,5832,8,13122,591.298
54,5832,8,16384,737.644
54,5832,16,512,280.236
54,5832,16,768,291.074
54,5832,16,1152,309.716
54,5832,16,1728,334.934
54,5832,16,2592,375.98
54,5832,16,3888,437.164
54,5832,16,5832,535.212
54,5832,16,8748,796.12
54,5832,16,13122,1178.35
54,5832,16,16384,1469.62
54,5832,32,512,311.446
54,5832,32,768,335.104
54,5832,32,1152,370.304
54,5832,32,1728,419.584
54,5832,32,2592,501.868
54,5832,32,3888,632.022
54,5832,32,5832,845.506
54,5832,32,8748,1248.94
54,5832,32,13122,1898.48
54,5832,32,16384,2368.02
54,5832,64,512,404.31
54,5832,64,768,468.822
54,5832,64,1152,552.748
54,5832,64,1728,657.112
54,5832,64,2592,921.944
54,5832,64,3888,1481.13
54,5832,64,5832,2164.02
54,5832,64,8748,3261.38
54,5832,64,13122,5014.62
54,5832,64,16384,6267.68
54,5832,128,512,629.314
54,5832,128,768,771.416
54,5832,128,1152,951.576
54,5832,128,1728,1361.82
54,5832,128,2592,2439.62
54,5832,128,3888,4255.84
54,5832,128,5832,6203.12
54,5832,128,8748,9709.9
54,5832,128,13122,15221
54,5832,128,16384,20365
54,8748,0,0,409.834
54,8748,1,512,409.258
54,8748,1,768,408.044
54,8748,1,1152,404.332
54,8748,1,1728,406.998
54,8748,1,2592,407.638
54,8748,1,3888,409.302
54,8748,1,5832,401.474
54,8748,1,8748,407.422
54,8748,1,13122,604.95
54,8748,1,16384,745.86
54,8748,2,512,402.946
54,8748,2,768,407.488
54,8748,2,1152,405.42
54,8748,2,1728,407.384
54,8748,2,2592,404.352
54,8748,2,3888,403.926
54,8748,2,5832,404.864
54,8748,2,8748,405.846
54,8748,2,13122,597.548
54,8748,2,16384,750.744
54,8748,4,512,407.424
54,8748,4,768,403.648
54,8748,4,1152,406.698
54,8748,4,1728,410.112
54,8748,4,2592,404.886
54,8748,4,3888,407.636
54,8748,4,5832,407.532
54,8748,4,8748,405.782
54,8748,4,13122,605.1
54,8748,4,16384,748.48
54,8748,8,512,410.836
54,8748,8,768,407.616
54,8748,8,1152,412.116
54,8748,8,1728,410.176
54,8748,8,2592,411.712
54,8748,8,3888,412.074
54,8748,8,5832,416.13
54,8748,8,8748,420.842
54,8748,8,13122,615.446
54,8748,8,16384,768.492
54,8748,16,512,417.538
54,8748,16,768,426.924
54,8748,16,1152,445.654
54,8748,16,1728,469.994
54,8748,16,2592,512.79
54,8748,16,3888,582.316
54,8748,16,5832,679.852
54,8748,16,8748,834.05
54,8748,16,13122,1229.46
54,8748,16,16384,1536.11
54,8748,32,512,451.116
54,8748,32,768,471.768
54,8748,32,1152,508.332
54,8748,32,1728,556.906
54,8748,32,2592,646.636
54,8748,32,3888,778.562
54,8748,32,5832,1001.01
54,8748,32,8748,1292.01
54,8748,32,13122,1912.26
54,8748,32,16384,2410.26
54,8748,64,512,542.806
54,8748,64,768,608.684
54,8748,64,1152,693.314
54,8748,64,1728,811.076
54,8748,64,2592,1078.59
54,8748,64,3888,1648.94
54,8748,64,5832,2332.24
54,8748,64,8748,3250.5
54,8748,64,13122,4906.44
54,8748,64,16384,6310.4
54,8748,128,512,769.752
54,8748,128,768,918.892
54,8748,128,1152,1106.93
54,8748,128,1728,1526.19
54,8748,128,2592,2699
54,8748,128,3888,4432.2
54,8748,128,5832,6508.34
54,8748,128,8748,9416.78
54,8748,128,13122,16541.3
54,8748,128,16384,20799.4
54,13122,0,0,611.286
54,13122,1,512,602.242
54,13122,1,768,601.366
54,13122,1,1152,601.878
54,13122,1,1728,595.626
54,13122,1,2592,597.08
54,13122,1,3888,604.01
54,13122,1,5832,596.972
54,13122,1,8748,595.884
54,13122,1,13122,596.95
54,13122,1,16384,742.08
54,13122,2,512,608.106
54,13122,2,768,600.792
54,13122,2,1152,605.122
54,13122,2,1728,604.756
54,13122,2,2592,606.144
54,13122,2,3888,599.34
54,13122,2,5832,596.416
54,13122,2,8748,599.402
54,13122,2,13122,602.092
54,13122,2,16384,750.956
54,13122,4,512,607.32
54,13122,4,768,606.572
54,13122,4,1152,599.83
54,13122,4,1728,605.014
54,13122,4,2592,600.192
54,13122,4,3888,607.188
54,13122,4,5832,599.018
54,13122,4,8748,600.044
54,13122,4,13122,603.158
54,13122,4,16384,751.552
54,13122,8,512,597.696
54,13122,8,768,608.022
54,13122,8,1152,604.332
54,13122,8,1728,607.872
54,13122,8,2592,604.076
54,13122,8,3888,611.116
54,13122,8,5832,610.968
54,13122,8,8748,615.106
54,13122,8,13122,616.278
54,13122,8,16384,768.3
54,13122,16,512,607.382
54,13122,16,768,612.054
54,13122,16,1152,628.546
54,13122,16,1728,660.844
54,13122,16,2592,695.79
54,13122,16,3888,763.542
54,13122,16,5832,864.492
54,13122,16,8748,1025.84
54,13122,16,13122,1240.11
54,13122,16,16384,1540.98
54,13122,32,512,629.762
54,13122,32,768,660.482
54,13122,32,1152,694.508
54,13122,32,1728,743.894
54,13122,32,2592,829.058
54,13122,32,3888,964.204
54,13122,32,5832,1186.2
54,13122,32,8748,1494.38
54,13122,32,13122,1912.9
54,13122,32,16384,2366.74
54,13122,64,512,728.13
54,13122,64,768,790.082
54,13122,64,1152,878.232
54,13122,64,1728,996.652
54,13122,64,2592,1277.74
54,13122,64,3888,1873.41
54,13122,64,5832,2535.94
54,13122,64,8748,3521.98
54,13122,64,13122,4856.36
54,13122,64,16384,6067.38
54,13122,128,512,953.666
54,13122,128,768,1106.35
54,13122,128,1152,1318.51
54,13122,128,1728,1713.01
54,13122,128,2592,2982.76
54,13122,128,3888,4610.5
54,13122,128,5832,6663.66
54,13122,128,8748,10008.6
54,13122,128,13122,14884
54,13122,128,16384,20470
54,16384,0,0,738.454
54,16384,1,512,736.662
54,16384,1,768,736.128
54,16384,1,1152,735.018
54,16384,1,1728,736.214
54,16384,1,2592,735.872
54,16384,1,3888,734.528
54,16384,1,5832,735.298
54,16384,1,8748,736.514
54,16384,1,13122,734.122
54,16384,1,16384,735.254
54,16384,2,512,736.448
54,16384,2,768,734.4
54,16384,2,1152,735.618
54,16384,2,1728,734.658
54,16384,2,2592,736.296
54,16384,2,3888,735.51
54,16384,2,5832,733.078
54,16384,2,8748,733.482
54,16384,2,13122,727.808
54,16384,2,16384,729.878
54,16384,4,512,733.314
54,16384,4,768,735.212
54,16384,4,1152,734.658
54,16384,4,1728,734.614
54,16384,4,2592,733.59
54,16384,4,3888,733.888
54,16384,4,5832,732.44
54,16384,4,8748,732.8
54,16384,4,13122,732.056
54,16384,4,16384,729.472
54,16384,8,512,732.396
54,16384,8,768,734.124
54,16384,8,1152,735.554
54,16384,8,1728,735.02
54,16384,8,2592,736.876
54,16384,8,3888,738.774
54,16384,8,5832,739.564
54,16384,8,8748,742.53
54,16384,8,13122,742.06
54,16384,8,16384,744.364
54,16384,16,512,730.39
54,16384,16,768,730.2
54,16384,16,1152,736.878
54,16384,16,1728,764.118
54,16384,16,2592,802.882
54,16384,16,3888,864.792
54,16384,16,5832,966.148
54,16384,16,8748,1118.15
54,16384,16,13122,1332.48
54,16384,16,16384,1479.56
54,16384,32,512,741.206
54,16384,32,768,761.58
54,16384,32,1152,796.76
54,16384,32,1728,845.59
54,16384,32,2592,928.322
54,16384,32,3888,1058.54
54,16384,32,5832,1283.52
54,16384,32,8748,1590.11
54,16384,32,13122,2002.56
54,16384,32,16384,2301.26
54,16384,64,512,828.758
54,16384,64,768,895.896
54,16384,64,1152,976.216
54,16384,64,1728,1088.84
54,16384,64,2592,1360.71
54,16384,64,3888,1974.47
54,16384,64,5832,2650.72
54,16384,64,8748,3582.28
54,16384,64,13122,5114.28
54,16384,64,16384,6007.44
54,16384,128,512,1057.54
54,16384,128,768,1206.43
54,16384,128,1152,1415.45
54,16384,128,1728,1802.25
54,16384,128,2592,3069.48
54,16384,128,3888,4774.22
54,16384,128,5832,6747.56
54,16384,128,8748,9787.84
54,16384,128,13122,15801
54,16384,128,16384,20699
64,0,0,0,16.9393
64,0,1,16,16.5333
64,0,1,32,16.5547
64,0,1,64,16.6187
64,0,1,128,19.7113
64,0,1,256,24.9174
64,0,1,512,34.838
64,0,1,1024,56.7674
64,0,1,2048,101.525
64,0,1,4096,191.873
64,0,1,8192,372.886
64,0,1,16384,734.72
64,0,2,16,16.6613
64,0,2,32,16.7033
64,0,2,64,16.938
64,0,2,128,19.9253
64,0,2,256,24.982
64,0,2,512,35.094
64,0,2,1024,56.5114
64,0,2,2048,101.717
64,0,2,4096,190.827
64,0,2,8192,369.602
64,0,2,16384,728.896
64,0,4,16,16.2987
64,0,4,32,16.1507
64,0,4,64,16.3413
64,0,4,128,19.712
64,0,4,256,24.9166
64,0,4,512,35.136
64,0,4,1024,57.024
64,0,4,2048,101.525
64,0,4,4096,190.485
64,0,4,8192,370.07
64,0,4,16384,728.342
64,0,8,16,16.3413
64,0,8,32,16.3413
64,0,8,64,16.5547
64,0,8,128,20.266
64,0,8,256,25.6
64,0,8,512,36.1174
64,0,8,1024,58.2186
64,0,8,2048,104.47
64,0,8,4096,193.578
64,0,8,8192,375.68
64,0,8,16384,735.788
64,0,16,16,25.28
64,0,16,32,25.386
64,0,16,64,25.408
64,0,16,128,33.4934
64,0,16,256,44.032
64,0,16,512,65.6214
64,0,16,1024,110.975
64,0,16,2048,199.937
64,0,16,4096,378.112
64,0,16,8192,744.3
64,0,16,16384,1471.94
64,0,32,16,33.8346
64,0,32,32,33.984
64,0,32,64,34.56
64,0,32,128,48.2566
64,0,32,256,64.96
64,0,32,512,98.3894
64,0,32,1024,167.232
64,0,32,2048,299.414
64,0,32,4096,583.852
64,0,32,8192,1164.61
64,0,32,16384,2270.9
64,0,64,16,58.176
64,0,64,32,58.624
64,0,64,64,60.0114
64,0,64,128,88.918
64,0,64,256,122.709
64,0,64,512,190.571
64,0,64,1024,332.46
64,0,64,2048,623.638
64,0,64,4096,1488.69
64,0,64,8192,2966.48
64,0,64,16384,5891.02
64,0,128,16,102.251
64,0,128,32,103.339
64,0,128,64,107.413
64,0,128,128,169.153
64,0,128,256,244.864
64,0,128,512,412.908
64,0,128,1024,713.048
64,0,128,2048,1567.2
64,0,128,4096,4347.48
64,0,128,8192,8585.64
64,0,128,16384,20919.6
64,16,0,0,17.6847
64,16,1,16,16.598
64,16,1,32,16.8327
64,16,1,64,16.704
64,16,1,128,19.968
64,16,1,256,24.8534
64,16,1,512,34.88
64,16,1,1024,56.6826
64,16,1,2048,101.249
64,16,1,4096,191.233
64,16,1,8192,372.438
64,16,1,16384,733.206
64,16,2,16,17.0673
64,16,2,32,16.64
64,16,2,64,16.8953
64,16,2,128,19.7127
64,16,2,256,25.3454
64,16,2,512,35.2854
64,16,2,1024,56.6834
64,16,2,2048,101.291
64,16,2,4096,190.57
64,16,2,8192,371.434
64,16,2,16384,727.852
64,16,4,16,16.2133
64,16,4,32,16.3413
64,16,4,64,16.448
64,16,4,128,19.8613
64,16,4,256,24.9606
64,16,4,512,35.3706
64,16,4,1024,56.8754
64,16,4,2048,101.334
64,16,4,4096,190.869
64,16,4,8192,368.728
64,16,4,16384,726.23
64,16,8,16,16.4693
64,16,8,32,16.4907
64,16,8,64,16.6407
64,16,8,128,20.1386
64,16,8,256,26.0054
64,16,8,512,36.1174
64,16,8,1024,58.5594
64,16,8,2048,103.937
64,16,8,4096,193.984
64,16,8,8192,377.322
64,16,8,16384,736.896
64,16,16,16,25.0886
64,16,16,32,25.6214
64,16,16,64,25.8774
64,16,16,128,33.2374
64,16,16,256,44.694
64,16,16,512,65.878
64,16,16,1024,111.19
64,16,16,2048,199.467
64,16,16,4096,376.662
64,16,16,8192,744.13
64,16,16,16384,1473.6
64,16,32,16,33.984
64,16,32,32,33.8554
64,16,32,64,34.4946
64,16,32,128,48.4274
64,16,32,256,65.2374
64,16,32,512,98.3466
64,16,32,1024,166.421
64,16,32,2048,299.714
64,16,32,4096,583
64,16,32,8192,1165.23
64,16,32,16384,2270.88
64,16,64,16,57.9634
64,16,64,32,58.8586
64,16,64,64,60.4166
64,16,64,128,88.9394
64,16,64,256,122.965
64,16,64,512,191.04
64,16,64,1024,332.524
64,16,64,2048,621.206
64,16,64,4096,1482.01
64,16,64,8192,2965.04
64,16,64,16384,5906.12
64,16,128,16,102.293
64,16,128,32,103.551
64,16,128,64,107.541
64,16,128,128,168.598
64,16,128,256,245.056
64,16,128,512,412.738
64,16,128,1024,713.964
64,16,128,2048,1568.26
64,16,128,4096,4346.48
64,16,128,8192,8589.58
64,16,128,16384,20374.8
64,32,0,0,17.2373
64,32,1,16,16.6187
64,32,1,32,16.64
64,32,1,64,16.7473
64,32,1,128,19.776
64,32,1,256,25.002
64,32,1,512,34.9646
64,32,1,1024,56.7034
64,32,1,2048,101.227
64,32,1,4096,192.063
64,32,1,8192,373.546
64,32,1,16384,735.936
64,32,2,16,16.64
64,32,2,32,16.9173
64,32,2,64,17.0667
64,32,2,128,19.9467
64,32,2,256,25.046
64,32,2,512,35.3074
64,32,2,1024,57.1094
64,32,2,2048,101.057
64,32,2,4096,190.933
64,32,2,8192,370.626
64,32,2,16384,728.386
64,32,4,16,16.2347
64,32,4,32,16.2133
64,32,4,64,16.5973
64,32,4,128,19.818
64,32,4,256,25.0034
64,32,4,512,34.9866
64,32,4,1024,56.81
64,32,4,2048,101.013
64,32,4,4096,190.315
64,32,4,8192,368.448
64,32,4,16384,726.058
64,32,8,16,16.576
64,32,8,32,16.4907
64,32,8,64,16.81
64,32,8,128,20.0534
64,32,8,256,25.5154
64,32,8,512,36.096
64,32,8,1024,58.3894
64,32,8,2048,104.321
64,32,8,4096,194.261
64,32,8,8192,378.304
64,32,8,16384,736.322
64,32,16,16,25.3866
64,32,16,32,25.2374
64,32,16,64,26.1954
64,32,16,128,33.4714
64,32,16,256,44.4374
64,32,16,512,65.7486
64,32,16,1024,110.721
64,32,16,2048,199.445
64,32,16,4096,376.066
64,32,16,8192,743.404
64,32,16,16384,1472
64,32,32,16,33.7914
64,32,32,32,34.006
64,32,32,64,35.2214
64,32,32,128,48.234
64,32,32,256,64.6386
64,32,32,512,98.1974
64,32,32,1024,167.083
64,32,32,2048,299.136
64,32,32,4096,582.232
64,32,32,8192,1163.03
64,32,32,16384,2271
64,32,64,16,58.4114
64,32,64,32,58.7094
64,32,64,64,60.0534
64,32,64,128,88.918
64,32,64,256,122.412
64,32,64,512,190.679
64,32,64,1024,333.036
64,32,64,2048,620.908
64,32,64,4096,1483.5
64,32,64,8192,2965.02
64,32,64,16384,5936.16
64,32,128,16,102.614
64,32,128,32,103.531
64,32,128,64,107.457
64,32,128,128,169.429
64,32,128,256,244.802
64,32,128,512,413.74
64,32,128,1024,714.092
64,32,128,2048,1578.16
64,32,128,4096,4348.22
64,32,128,8192,8600.62
64,32,128,16384,20158.6
64,64,0,0,17.4933
64,64,1,16,16.7027
64,64,1,32,16.7033
64,64,1,64,16.9807
64,64,1,128,20.032
64,64,1,256,24.896
64,64,1,512,35.1354
64,64,1,1024,56.682
64,64,1,2048,101.483
64,64,1,4096,191.915
64,64,1,8192,373.802
64,64,1,16384,736.002
64,64,2,16,17.0027
64,64,2,32,16.8953
64,64,2,64,16.96
64,64,2,128,20.032
64,64,2,256,25.344
64,64,2,512,35.264
64,64,2,1024,56.6406
64,64,2,2048,101.759
64,64,2,4096,190.401
64,64,2,8192,372.31
64,64,2,16384,728.876
64,64,4,16,16.3833
64,64,4,32,16.298
64,64,4,64,16.5973
64,64,4,128,19.9467
64,64,4,256,25.1314
64,64,4,512,35.392
64,64,4,1024,56.6834
64,64,4,2048,101.355
64,64,4,4096,190.677
64,64,4,8192,368.49
64,64,4,16384,727.426
64,64,8,16,16.2987
64,64,8,32,16.5547
64,64,8,64,16.768
64,64,8,128,20.0326
64,64,8,256,25.6214
64,64,8,512,36.3306
64,64,8,1024,58.5174
64,64,8,2048,104.447
64,64,8,4096,193.707
64,64,8,8192,377.644
64,64,8,16384,734.828
64,64,16,16,25.7066
64,64,16,32,26.0466
64,64,16,64,26.0906
64,64,16,128,33.536
64,64,16,256,44.4154
64,64,16,512,66.1334
64,64,16,1024,111.083
64,64,16,2048,199.233
64,64,16,4096,376.746
64,64,16,8192,742.594
64,64,16,16384,1470.83
64,64,32,16,34.1546
64,64,32,32,34.3686
64,64,32,64,35.2866
64,64,32,128,48.3834
64,64,32,256,65.152
64,64,32,512,98.6666
64,64,32,1024,167.04
64,64,32,2048,299.22
64,64,32,4096,582.998
64,64,32,8192,1163.65
64,64,32,16384,2275.22
64,64,64,16,58.2194
64,64,64,32,58.6454
64,64,64,64,60.588
64,64,64,128,88.832
64,64,64,256,123.052
64,64,64,512,191.147
64,64,64,1024,332.44
64,64,64,2048,621.186
64,64,64,4096,1485.12
64,64,64,8192,2966.96
64,64,64,16384,5907.3
64,64,128,16,102.592
64,64,128,32,103.446
64,64,128,64,108.054
64,64,128,128,169.493
64,64,128,256,244.352
64,64,128,512,412.546
64,64,128,1024,713.154
64,64,128,2048,1570.97
64,64,128,4096,4347.22
64,64,128,8192,8600.6
64,64,128,16384,20646
64,128,0,0,22.2934
64,128,1,16,20.672
64,128,1,32,20.544
