prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
122,1728,4,768,93.9094
122,1728,4,1152,120.896
122,1728,4,1728,165.845
122,1728,4,2592,204.182
122,1728,4,3888,258.646
122,1728,4,5832,337.088
122,1728,4,8748,455.722
122,1728,4,13122,634.07
122,1728,4,16384,772.628
122,1728,8,512,123.072
122,1728,8,768,134.379
122,1728,8,1152,152
122,1728,8,1728,175.488
122,1728,8,2592,245.462
122,1728,8,3888,357.888
122,1728,8,5832,521.814
122,1728,8,8748,775.02
122,1728,8,13122,1168.13
122,1728,8,16384,1457.73
122,1728,16,512,180.843
122,1728,16,768,212.736
122,1728,16,1152,235.032
122,1728,16,1728,322.092
122,1728,16,2592,436.31
122,1728,16,3888,594.178
122,1728,16,5832,829.698
122,1728,16,8748,1190.49
122,1728,16,13122,1769.35
122,1728,16,16384,2202.62
122,1728,32,512,263.98
122,1728,32,768,312.896
122,1728,32,1152,387.948
122,1728,32,1728,502.614
122,1728,32,2592,734.658
122,1728,32,3888,1068.1
122,1728,32,5832,1683.44
122,1728,32,8748,2529.48
122,1728,32,13122,3721.5
122,1728,32,16384,4633.28
122,1728,64,512,436.588
122,1728,64,768,555.074
122,1728,64,1152,724.418
122,1728,64,1728,982.68
122,1728,64,2592,1494.17
122,1728,64,3888,2635.72
122,1728,64,5832,4180.44
122,1728,64,8748,6230.08
122,1728,64,13122,9358.48
122,1728,64,16384,11686.1
122,1728,128,512,839.768
122,1728,128,768,1112.07
122,1728,128,1152,1518.49
122,1728,128,1728,2269.8
122,1728,128,2592,4770.52
122,1728,128,3888,8224.82
122,1728,128,5832,12328.4
122,1728,128,8748,18752.3
122,1728,128,13122,31527.6
122,1728,128,16384,43071.2
122,2592,0,0,126.249
122,2592,1,512,125.163
122,2592,1,768,126.123
122,2592,1,1152,125.803
122,2592,1,1728,126.059
122,2592,1,2592,127.766
122,2592,1,3888,180.096
122,2592,1,5832,264.298
122,2592,1,8748,394.326
122,2592,1,13122,583.19
122,2592,1,16384,728.768
122,2592,2,512,126.549
122,2592,2,768,127.125
122,2592,2,1152,127.894
122,2592,2,1728,129.152
122,2592,2,2592,129.258
122,2592,2,3888,181.74
122,2592,2,5832,265.728
122,2592,2,8748,397.078
122,2592,2,13122,585.28
122,2592,2,16384,730.326
122,2592,4,512,130.069
122,2592,4,768,131.393
122,2592,4,1152,132.394
122,2592,4,1728,167.062
122,2592,4,2592,243.584
122,2592,4,3888,297.898
122,2592,4,5832,376.918
122,2592,4,8748,493.676
122,2592,4,13122,670.294
122,2592,4,16384,808.748
122,2592,8,512,158.486
122,2592,8,768,170.304
122,2592,8,1152,188.459
122,2592,8,1728,212.566
122,2592,8,2592,252.864
122,2592,8,3888,359.338
122,2592,8,5832,525.334
122,2592,8,8748,776.408
122,2592,8,13122,1165.87
122,2592,8,16384,1455.19
122,2592,16,512,218.518
122,2592,16,768,250.282
122,2592,16,1152,300.138
122,2592,16,1728,332.162
122,2592,16,2592,472.278
122,2592,16,3888,639.276
122,2592,16,5832,872.982
122,2592,16,8748,1234.92
122,2592,16,13122,1771.82
122,2592,16,16384,2209.98
122,2592,32,512,310.422
122,2592,32,768,370.838
122,2592,32,1152,427.008
122,2592,32,1728,542.892
122,2592,32,2592,740.78
122,2592,32,3888,1074.29
122,2592,32,5832,1649.73
122,2592,32,8748,2575.76
122,2592,32,13122,3777.82
122,2592,32,16384,4700.68
122,2592,64,512,482.988
122,2592,64,768,603.416
122,2592,64,1152,774.168
122,2592,64,1728,1009.45
122,2592,64,2592,1525.93
122,2592,64,3888,2696.96
122,2592,64,5832,4364.18
122,2592,64,8748,6408.38
122,2592,64,13122,9732.76
122,2592,64,16384,12450.6
122,2592,128,512,885.124
122,2592,128,768,1157.93
122,2592,128,1152,1546.63
122,2592,128,1728,2269.6
122,2592,128,2592,4816.46
122,2592,128,3888,8403.26
122,2592,128,5832,13334.2
122,2592,128,8748,22144.2
122,2592,128,13122,34253.2
122,2592,128,16384,43308
122,3888,0,0,182.613
122,3888,1,512,180.245
122,3888,1,768,180.651
122,3888,1,1152,180.523
122,3888,1,1728,180.394
122,3888,1,2592,180.629
122,3888,1,3888,181.311
122,3888,1,5832,264.106
122,3888,1,8748,393.388
122,3888,1,13122,584.532
122,3888,1,16384,729.002
122,3888,2,512,181.248
122,3888,2,768,181.077
122,3888,2,1152,181.397
122,3888,2,1728,182.123
122,3888,2,2592,181.632
122,3888,2,3888,183.21
122,3888,2,5832,267.434
122,3888,2,8748,397.524
122,3888,2,13122,585.282
122,3888,2,16384,728.49
122,3888,4,512,182.485
122,3888,4,768,183.232
122,3888,4,1152,185.643
122,3888,4,1728,186.881
122,3888,4,2592,243.796
122,3888,4,3888,353.556
122,3888,4,5832,435.968
122,3888,4,8748,551.702
122,3888,4,13122,732.992
122,3888,4,16384,869.698
122,3888,8,512,211.542
122,3888,8,768,222.018
122,3888,8,1152,240.448
122,3888,8,1728,265.92
122,3888,8,2592,305.856
122,3888,8,3888,366.658
122,3888,8,5832,524.758
122,3888,8,8748,775.982
122,3888,8,13122,1156.95
122,3888,8,16384,1459.78
122,3888,16,512,269.484
122,3888,16,768,302.656
122,3888,16,1152,352.236
122,3888,16,1728,419.564
122,3888,16,2592,479.062
122,3888,16,3888,689.28
122,3888,16,5832,937.966
122,3888,16,8748,1311.94
122,3888,16,13122,1864.33
122,3888,16,16384,2255
122,3888,32,512,364.63
122,3888,32,768,429.078
122,3888,32,1152,521.026
122,3888,32,1728,604.372
122,3888,32,2592,803.456
122,3888,32,3888,1102.64
122,3888,32,5832,1662.83
122,3888,32,8748,2684.4
122,3888,32,13122,4165.02
122,3888,32,16384,5316.88
122,3888,64,512,549.612
122,3888,64,768,662.21
122,3888,64,1152,844.14
122,3888,64,1728,1070.87
122,3888,64,2592,1529.16
122,3888,64,3888,2840.38
122,3888,64,5832,4334
122,3888,64,8748,7064.38
122,3888,64,13122,11176.7
122,3888,64,16384,15130.6
122,3888,128,512,937.644
122,3888,128,768,1211.23
122,3888,128,1152,1614.77
122,3888,128,1728,2348.44
122,3888,128,2592,4912.58
122,3888,128,3888,8407.72
122,3888,128,5832,12811.3
122,3888,128,8748,22476.4
122,3888,128,13122,34598.2
122,3888,128,16384,43513.6
122,5832,0,0,271.978
122,5832,1,512,268.568
122,5832,1,768,268.438
122,5832,1,1152,269.248
122,5832,1,1728,268.906
122,5832,1,2592,269.292
122,5832,1,3888,268.864
122,5832,1,5832,270.038
122,5832,1,8748,394.176
122,5832,1,13122,584.128
122,5832,1,16384,730.198
122,5832,2,512,268.694
122,5832,2,768,268.95
122,5832,2,1152,268.928
122,5832,2,1728,268.95
122,5832,2,2592,269.738
122,5832,2,3888,270.208
122,5832,2,5832,272.17
122,5832,2,8748,397.184
122,5832,2,13122,587.48
122,5832,2,16384,732.12
122,5832,4,512,269.716
122,5832,4,768,272.17
122,5832,4,1152,271.744
122,5832,4,1728,273.428
122,5832,4,2592,277.14
122,5832,4,3888,354.112
122,5832,4,5832,519.532
122,5832,4,8748,648.662
122,5832,4,13122,828.908
122,5832,4,16384,962.434
122,5832,8,512,291.712
122,5832,8,768,301.356
122,5832,8,1152,321.388
122,5832,8,1728,344.364
122,5832,8,2592,385.43
122,5832,8,3888,444.374
122,5832,8,5832,532.63
122,5832,8,8748,780.504
122,5832,8,13122,1165.63
122,5832,8,16384,1470.3
122,5832,16,512,349.034
122,5832,16,768,380.95
122,5832,16,1152,429.868
122,5832,16,1728,496.832
122,5832,16,2592,612.566
122,5832,16,3888,696.342
122,5832,16,5832,1034.6
122,5832,16,8748,1436.78
122,5832,16,13122,2083.2
122,5832,16,16384,2525.06
122,5832,32,512,441.194
122,5832,32,768,509.378
122,5832,32,1152,603.352
122,5832,32,1728,738.114
122,5832,32,2592,887.51
122,5832,32,3888,1164.93
122,5832,32,5832,1706.88
122,5832,32,8748,2512.54
122,5832,32,13122,4246.32
122,5832,32,16384,5477.5
122,5832,64,512,639.96
122,5832,64,768,771.288
122,5832,64,1152,940.462
122,5832,64,1728,1181.02
122,5832,64,2592,1665.6
122,5832,64,3888,2750.1
122,5832,64,5832,4349.12
122,5832,64,8748,6680.92
122,5832,64,13122,11418.2
122,5832,64,16384,15573.4
122,5832,128,512,1089.45
122,5832,128,768,1303.66
122,5832,128,1152,1697.78
122,5832,128,1728,2439.34
122,5832,128,2592,5077.9
122,5832,128,3888,8460.68
122,5832,128,5832,12572.1
122,5832,128,8748,21726.4
122,5832,128,13122,34427.6
122,5832,128,16384,43566
122,8748,0,0,397.142
122,8748,1,512,392.96
122,8748,1,768,393.688
122,8748,1,1152,392.576
122,8748,1,1728,393.686
122,8748,1,2592,392.876
122,8748,1,3888,393.258
122,8748,1,5832,393.708
122,8748,1,8748,397.974
122,8748,1,13122,584.45
122,8748,1,16384,729.814
122,8748,2,512,393.878
122,8748,2,768,394.688
122,8748,2,1152,394.39
122,8748,2,1728,394.986
122,8748,2,2592,394.454
122,8748,2,3888,396.118
122,8748,2,5832,397.846
122,8748,2,8748,399.02
122,8748,2,13122,588.054
122,8748,2,16384,731.648
122,8748,4,512,395.052
122,8748,4,768,395.756
122,8748,4,1152,397.182
122,8748,4,1728,399.256
122,8748,4,2592,401.024
122,8748,4,3888,405.354
122,8748,4,5832,516.588
122,8748,4,8748,774.912
122,8748,4,13122,977.026
122,8748,4,16384,1120.19
122,8748,8,512,413.674
122,8748,8,768,424.362
122,8748,8,1152,441.686
122,8748,8,1728,463.53
122,8748,8,2592,502.464
122,8748,8,3888,563.754
122,8748,8,5832,652.032
122,8748,8,8748,800.194
122,8748,8,13122,1155.57
122,8748,8,16384,1461.87
122,8748,16,512,467.906
122,8748,16,768,499.926
122,8748,16,1152,549.846
122,8748,16,1728,616.472
122,8748,16,2592,730.37
122,8748,16,3888,898.306
122,8748,16,5832,1028.55
122,8748,16,8748,1547.72
122,8748,16,13122,2144.48
122,8748,16,16384,2695.36
122,8748,32,512,557.974
122,8748,32,768,626.496
122,8748,32,1152,723.008
122,8748,32,1728,860.546
122,8748,32,2592,1093.87
122,8748,32,3888,1295.53
122,8748,32,5832,1771.93
122,8748,32,8748,2534.5
122,8748,32,13122,3806.76
122,8748,32,16384,5271.42
122,8748,64,512,774.956
122,8748,64,768,900.632
122,8748,64,1152,1087.26
122,8748,64,1728,1320
122,8748,64,2592,1839.94
122,8748,64,3888,3024.78
122,8748,64,5832,4469.72
122,8748,64,8748,6488.72
122,8748,64,13122,10749.6
122,8748,64,16384,14953.6
122,8748,128,512,1224.86
122,8748,128,768,1516.17
122,8748,128,1152,1821.21
122,8748,128,1728,2615.48
122,8748,128,2592,5161.2
122,8748,128,3888,8555.14
122,8748,128,5832,13039.1
122,8748,128,8748,19003.6
122,8748,128,13122,34649
122,8748,128,16384,43731.6
122,13122,0,0,587.158
122,13122,1,512,585.538
122,13122,1,768,585.068
122,13122,1,1152,586.196
122,13122,1,1728,586.156
122,13122,1,2592,583.722
122,13122,1,3888,585.516
122,13122,1,5832,585.472
122,13122,1,8748,586.604
122,13122,1,13122,587.306
122,13122,1,16384,727.702
122,13122,2,512,583.914
122,13122,2,768,584.128
122,13122,2,1152,584.662
122,13122,2,1728,585.45
122,13122,2,2592,585.11
122,13122,2,3888,586.54
122,13122,2,5832,588.312
122,13122,2,8748,590.442
122,13122,2,13122,592.746
122,13122,2,16384,731.308
122,13122,4,512,585.642
122,13122,4,768,588.16
122,13122,4,1152,590.656
122,13122,4,1728,590.636
122,13122,4,2592,591.616
122,13122,4,3888,596.46
122,13122,4,5832,597.976
122,13122,4,8748,782.422
122,13122,4,13122,1165.44
122,13122,4,16384,1324.42
122,13122,8,512,593.346
122,13122,8,768,601.002
122,13122,8,1152,619.586
122,13122,8,1728,645.058
122,13122,8,2592,680.618
122,13122,8,3888,743.768
122,13122,8,5832,831.702
122,13122,8,8748,987.866
122,13122,8,13122,1189.47
122,13122,8,16384,1443.29
122,13122,16,512,643.798
122,13122,16,768,675.308
122,13122,16,1152,729.516
122,13122,16,1728,791.17
122,13122,16,2592,908.162
122,13122,16,3888,1074.5
122,13122,16,5832,1338.27
122,13122,16,8748,1583.36
122,13122,16,13122,2311.56
122,13122,16,16384,2729.34
122,13122,32,512,739.096
122,13122,32,768,806.7
122,13122,32,1152,900.056
122,13122,32,1728,1037.48
122,13122,32,2592,1276.16
122,13122,32,3888,1599.43
122,13122,32,5832,2014.52
122,13122,32,8748,2764.36
122,13122,32,13122,3765.88
122,13122,32,16384,4659.02
122,13122,64,512,947.18
122,13122,64,768,1093.63
122,13122,64,1152,1280.96
122,13122,64,1728,1540.46
122,13122,64,2592,2040.8
122,13122,64,3888,3196.76
122,13122,64,5832,4723.32
122,13122,64,8748,6916.84
122,13122,64,13122,9767.06
122,13122,64,16384,13136.7
122,13122,128,512,1428.74
122,13122,128,768,1721.44
122,13122,128,1152,2149.26
122,13122,128,1728,2774.3
122,13122,128,2592,5579.76
122,13122,128,3888,9062.36
122,13122,128,5832,13239.3
122,13122,128,8748,22015
122,13122,128,13122,31168
122,13122,128,16384,43467.8
122,16384,0,0,732.29
122,16384,1,512,726.274
122,16384,1,768,725.462
122,16384,1,1152,726.784
122,16384,1,1728,726.976
122,16384,1,2592,726.87
122,16384,1,3888,727.51
122,16384,1,5832,727.062
122,16384,1,8748,728.81
122,16384,1,13122,727.702
122,16384,1,16384,729.26
122,16384,2,512,725.162
122,16384,2,768,726.294
122,16384,2,1152,726.444
122,16384,2,1728,726.87
122,16384,2,2592,726.594
122,16384,2,3888,728.02
122,16384,2,5832,728.534
122,16384,2,8748,727.872
122,16384,2,13122,732.652
122,16384,2,16384,732.866
122,16384,4,512,727.34
122,16384,4,768,728.576
122,16384,4,1152,730.092
122,16384,4,1728,731.862
122,16384,4,2592,732.994
122,16384,4,3888,737.28
122,16384,4,5832,740.888
122,16384,4,8748,779.348
122,16384,4,13122,1165.78
122,16384,4,16384,1453.29
122,16384,8,512,728.3
122,16384,8,768,729.814
122,16384,8,1152,748.608
122,16384,8,1728,773.826
122,16384,8,2592,810.304
122,16384,8,3888,876.14
122,16384,8,5832,960.706
122,16384,8,8748,1119.15
122,16384,8,13122,1326.08
122,16384,8,16384,1472.67
122,16384,16,512,772.76
122,16384,16,768,805.696
122,16384,16,1152,851.842
122,16384,16,1728,921.046
122,16384,16,2592,1034.05
122,16384,16,3888,1200.54
122,16384,16,5832,1462.76
122,16384,16,8748,1847.09
122,16384,16,13122,2311.36
122,16384,16,16384,2886.72
122,16384,32,512,866.626
122,16384,32,768,931.478
122,16384,32,1152,1030.81
122,16384,32,1728,1167.3
122,16384,32,2592,1407.9
122,16384,32,3888,1739.57
122,16384,32,5832,2355.66
122,16384,32,8748,2829.08
122,16384,32,13122,4151.2
122,16384,32,16384,4702.44
122,16384,64,512,1079.3
122,16384,64,768,1221.12
122,16384,64,1152,1435.31
122,16384,64,1728,1694.21
122,16384,64,2592,2221.32
122,16384,64,3888,3349.88
122,16384,64,5832,4924.28
122,16384,64,8748,6873.32
122,16384,64,13122,11722.6
122,16384,64,16384,12440.9
122,16384,128,512,1568.66
122,16384,128,768,1860
122,16384,128,1152,2307.46
122,16384,128,1728,2988.32
122,16384,128,2592,5896.64
122,16384,128,3888,9331.62
122,16384,128,5832,13243.1
122,16384,128,8748,19118.4
122,16384,128,13122,34141.2
122,16384,128,16384,42625.2
128,0,0,0,17.1733
128,0,1,16,16.8113
128,0,1,32,16.9173
128,0,1,64,17.088
128,0,1,128,19.9673
128,0,1,256,24.6826
128,0,1,512,35.0306
128,0,1,1024,56.1074
128,0,1,2048,100.416
128,0,1,4096,188.864
128,0,1,8192,369.792
128,0,1,16384,727.084
128,0,2,16,17.0453
128,0,2,32,16.7467
128,0,2,64,17.2807
128,0,2,128,20.522
128,0,2,256,26.1126
128,0,2,512,36.202
128,0,2,1024,56.79
128,0,2,2048,101.739
128,0,2,4096,190.719
128,0,2,8192,370.326
128,0,2,16384,728.512
128,0,4,16,24.1494
128,0,4,32,24.3194
128,0,4,64,24.6394
128,0,4,128,30.5926
128,0,4,256,36.0746
128,0,4,512,46.976
128,0,4,1024,67.0506
128,0,4,2048,110.187
128,0,4,4096,194.154
128,0,4,8192,377.046
128,0,4,16384,735.51
128,0,8,16,26.6454
128,0,8,32,26.8366
128,0,8,64,26.9866
128,0,8,128,34.944
128,0,8,256,45.5474
128,0,8,512,66.7734
128,0,8,1024,111.979
128,0,8,2048,199.873
128,0,8,4096,378.24
128,0,8,8192,745.664
128,0,8,16384,1474.97
128,0,16,16,40.96
128,0,16,32,40.9806
128,0,16,64,41.878
128,0,16,128,57.4086
128,0,16,256,74.1534
128,0,16,512,106.645
128,0,16,1024,173.142
128,0,16,2048,302.636
128,0,16,4096,565.654
128,0,16,8192,1128.11
128,0,16,16384,2201.74
128,0,32,16,62.7834
128,0,32,32,63.3806
128,0,32,64,64.5774
128,0,32,128,94.2934
128,0,32,256,127.53
128,0,32,512,193.707
128,0,32,1024,334.466
128,0,32,2048,600.236
128,0,32,4096,1155.76
128,0,32,8192,2374.46
128,0,32,16384,4668
128,0,64,16,112.533
128,0,64,32,113.899
128,0,64,64,116.31
128,0,64,128,174.593
128,0,64,256,243.754
128,0,64,512,374.294
128,0,64,1024,631.21
128,0,64,2048,1124.21
128,0,64,4096,2906.46
128,0,64,8192,5834.64
128,0,64,16384,11802.1
128,0,128,16,208.342
128,0,128,32,210.602
128,0,128,64,217.642
128,0,128,128,342.614
128,0,128,256,496.854
128,0,128,512,797.464
128,0,128,1024,1363.52
128,0,128,2048,3118.82
128,0,128,4096,8607.78
128,0,128,8192,17216.6
128,0,128,16384,42949
128,16,0,0,20.9706
128,16,1,16,20.8854
128,16,1,32,20.948
128,16,1,64,20.928
128,16,1,128,21.0134
128,16,1,256,24.9606
128,16,1,512,35.2214
128,16,1,1024,56.2766
128,16,1,2048,100.673
128,16,1,4096,189.547
128,16,1,8192,369.814
128,16,1,16384,726.912
128,16,2,16,20.8426
128,16,2,32,20.992
128,16,2,64,21.0134
128,16,2,128,21.2686
128,16,2,256,25.92
128,16,2,512,36.1174
128,16,2,1024,56.8526
128,16,2,2048,101.888
128,16,2,4096,190.443
128,16,2,8192,369.622
128,16,2,16384,726.722
128,16,4,16,24.042
128,16,4,32,24.4894
128,16,4,64,24.9386
128,16,4,128,30.208
128,16,4,256,36.0114
128,16,4,512,46.762
128,16,4,1024,67.008
128,16,4,2048,109.931
128,16,4,4096,194.88
128,16,4,8192,376.896
128,16,4,16384,737.026
128,16,8,16,31.4654
128,16,8,32,31.2534
128,16,8,64,31.6154
128,16,8,128,34.752
128,16,8,256,45.2266
128,16,8,512,67.052
128,16,8,1024,112.022
128,16,8,2048,199.551
128,16,8,4096,378.838
128,16,8,8192,745.496
128,16,8,16384,1473.11
128,16,16,16,45.3346
128,16,16,32,45.6754
128,16,16,64,46.3794
128,16,16,128,58.1106
128,16,16,256,75.1354
128,16,16,512,108.053
128,16,16,1024,173.76
128,16,16,2048,303.574
128,16,16,4096,565.846
128,16,16,8192,1129.71
128,16,16,16384,2207.5
128,16,32,16,67.434
128,16,32,32,68.2674
128,16,32,64,69.0774
128,16,32,128,93.824
128,16,32,256,127.552
128,16,32,512,193.451
128,16,32,1024,333.27
128,16,32,2048,599.66
128,16,32,4096,1158.89
128,16,32,8192,2363.74
128,16,32,16384,4643.78
128,16,64,16,116.139
128,16,64,32,117.462
128,16,64,64,119.382
128,16,64,128,175.744
128,16,64,256,244.502
128,16,64,512,375.96
128,16,64,1024,632.556
128,16,64,2048,1125.16
128,16,64,4096,2892.98
128,16,64,8192,5831.68
128,16,64,16384,11744.9
128,16,128,16,209.174
128,16,128,32,211.864
128,16,128,64,218.602
128,16,128,128,341.634
128,16,128,256,496.364
128,16,128,512,797.528
128,16,128,1024,1364.08
128,16,128,2048,3113.12
128,16,128,4096,8605.94
128,16,128,8192,17203.8
128,16,128,16384,42366.2
128,32,0,0,20.6294
128,32,1,16,21.0134
128,32,1,32,20.8846
128,32,1,64,20.9274
128,32,1,128,20.7986
128,32,1,256,24.8534
128,32,1,512,35.2
128,32,1,1024,56.2986
128,32,1,2048,100.651
128,32,1,4096,189.44
128,32,1,8192,369.856
128,32,1,16384,729.666
128,32,2,16,20.9914
128,32,2,32,21.0774
128,32,2,64,21.0766
128,32,2,128,21.1194
128,32,2,256,26.0266
128,32,2,512,36.182
128,32,2,1024,56.982
128,32,2,2048,101.355
128,32,2,4096,190.72
128,32,2,8192,369.77
128,32,2,16384,728.684
128,32,4,16,23.9146
128,32,4,32,24.1914
128,32,4,64,24.7254
128,32,4,128,29.7386
128,32,4,256,35.35
128,32,4,512,46.208
128,32,4,1024,67.286
128,32,4,2048,110.699
128,32,4,4096,195.009
128,32,4,8192,377.004
128,32,4,16384,734.252
128,32,8,16,31.4874
128,32,8,32,31.5734
128,32,8,64,32.0434
128,32,8,128,35.0934
128,32,8,256,45.2274
128,32,8,512,66.6666
128,32,8,1024,111.573
128,32,8,2048,199.745
128,32,8,4096,378.838
128,32,8,8192,744.472
128,32,8,16384,1478.64
128,32,16,16,45.93
128,32,16,32,46.166
128,32,16,64,46.5706
128,32,16,128,57.856
128,32,16,256,75.648
128,32,16,512,108.183
128,32,16,1024,173.441
128,32,16,2048,302.722
128,32,16,4096,566.806
128,32,16,8192,1124.87
128,32,16,16384,2206.36
128,32,32,16,67.946
128,32,32,32,68.2254
128,32,32,64,69.0134
128,32,32,128,94.3786
128,32,32,256,127.787
128,32,32,512,193.301
128,32,32,1024,334.06
128,32,32,2048,600.682
128,32,32,4096,1154.44
128,32,32,8192,2366.86
128,32,32,16384,4638.5
128,32,64,16,115.989
128,32,64,32,117.249
128,32,64,64,119.489
128,32,64,128,175.297
128,32,64,256,244.246
128,32,64,512,376.13
128,32,64,1024,631.936
128,32,64,2048,1125.36
128,32,64,4096,2895.48
128,32,64,8192,5825.44
128,32,64,16384,11683.4
128,32,128,16,209.196
128,32,128,32,211.756
128,32,128,64,218.818
128,32,128,128,341.398
128,32,128,256,495.618
128,32,128,512,796.29
128,32,128,1024,1363.8
128,32,128,2048,3109.26
128,32,128,4096,8615.22
128,32,128,8192,17286.4
128,32,128,16384,42870
128,64,0,0,20.7574
128,64,1,16,20.7574
128,64,1,32,20.9066
128,64,1,64,20.8
128,64,1,128,21.0566
128,64,1,256,24.5966
128,64,1,512,34.88
128,64,1,1024,56.32
128,64,1,2048,101.313
128,64,1,4096,189.631
128,64,1,8192,369.772
128,64,1,16384,729.6
128,64,2,16,21.226
128,64,2,32,21.162
128,64,2,64,21.2046
128,64,2,128,21.5254
128,64,2,256,25.0874
128,64,2,512,35.414
128,64,2,1024,56.9594
128,64,2,2048,101.909
128,64,2,4096,191.125
128,64,2,8192,370.454
128,64,2,16384,729.492
128,64,4,16,23.872
128,64,4,32,24.0854
128,64,4,64,24.5334
128,64,4,128,30.4426
128,64,4,256,37.1406
128,64,4,512,46.912
128,64,4,1024,67.6486
128,64,4,2048,110.827
128,64,4,4096,195.222
128,64,4,8192,376.96
128,64,4,16384,736.086
128,64,8,16,31.4234
128,64,8,32,31.7866
128,64,8,64,31.8506
128,64,8,128,35.008
128,64,8,256,45.376
128,64,8,512,67.072
128,64,8,1024,111.637
128,64,8,2048,200.256
128,64,8,4096,378.904
128,64,8,8192,745.6
128,64,8,16384,1473.22
128,64,16,16,46.4
128,64,16,32,45.994
128,64,16,64,46.8906
128,64,16,128,58.688
128,64,16,256,74.9654
128,64,16,512,108.159
128,64,16,1024,174.593
128,64,16,2048,303.446
128,64,16,4096,564.952
128,64,16,8192,1124.67
128,64,16,16384,2206
128,64,32,16,68.2454
128,64,32,32,68.8434
128,64,32,64,69.3974
128,64,32,128,94.4434
128,64,32,256,128.065
128,64,32,512,193.388
128,64,32,1024,333.142
128,64,32,2048,599.256
128,64,32,4096,1151.26
128,64,32,8192,2373
128,64,32,16384,4648.66
128,64,64,16,115.456
128,64,64,32,116.651
128,64,64,64,119.509
128,64,64,128,174.699
128,64,64,256,243.372
128,64,64,512,372.716
128,64,64,1024,630.552
128,64,64,2048,1122.39
128,64,64,4096,2897.74
128,64,64,8192,5833.88
128,64,64,16384,11767.6
128,64,128,16,209.516
128,64,128,32,211.904
128,64,128,64,218.304
128,64,128,128,342.358
128,64,128,256,496.706
128,64,128,512,795.394
128,64,128,1024,1360.97
128,64,128,2048,3124.92
128,64,128,4096,8611.04
128,64,128,8192,18429.4
128,64,128,16384,43217.2
128,128,0,0,22.678
128,128,1,16,21.568
128,128,1,32,21.5266
128,128,1,64,21.632
128,128,1,128,21.632
128,128,1,256,25.0454
128,128,1,512,35.0294
128,128,1,1024,56.3834
128,128,1,2048,100.651
128,128,1,4096,189.653
128,128,1,8192,370.326
128,128,1,16384,729.026
128,128,2,16,21.7386
128,128,2,32,21.7386
128,128,2,64,21.824
128,128,2,128,21.76
128,128,2,256,25.9626
128,128,2,512,36.3314
128,128,2,1024,56.8114
128,128,2,2048,101.547
128,128,2,4096,190.784
128,128,2,8192,369.238
128,128,2,16384,729.472
128,128,4,16,24.448
128,128,4,32,24.0854
128,128,4,64,24.7474
128,128,4,128,34.0474
128,128,4,256,42.004
128,128,4,512,53.1194
128,128,4,1024,74.4746
128,128,4,2048,117.099
128,128,4,4096,199.275
128,128,4,8192,376.448
128,128,4,16384,736.684
128,128,8,16,32.6614
128,128,8,32,32.7466
128,128,8,64,33.1094
128,128,8,128,37.0986
128,128,8,256,45.6114
128,128,8,512,67.008
128,128,8,1024,111.809
128,128,8,2048,199.979
128,128,8,4096,379.244
128,128,8,8192,746.304
128,128,8,16384,1476.74
128,128,16,16,47.5734
128,128,16,32,47.7874
128,128,16,64,47.8506
128,128,16,128,61.4826
128,128,16,256,79.872
128,128,16,512,113.301
128,128,16,1024,178.304
128,128,16,2048,306.644
128,128,16,4096,567.618
128,128,16,8192,1125.46
128,128,16,16384,2210.66
128,128,32,16,69.76
128,128,32,32,70.0374
128,128,32,64,70.9334
128,128,32,128,95.766
128,128,32,256,128.319
128,128,32,512,194.071
128,128,32,1024,332.288
128,128,32,2048,599.234
128,128,32,4096,1155.76
128,128,32,8192,2367.22
128,128,32,16384,4633.3
128,128,64,16,118.061
128,128,64,32,118.869
128,128,64,64,121.387
128,128,64,128,177.621
128,128,64,256,246.124
128,128,64,512,376.746
128,128,64,1024,633.068
128,128,64,2048,1128.37
128,128,64,4096,2893.96
128,128,64,8192,5831.9
128,128,64,16384,11912.2
128,128,128,16,211.074
128,128,128,32,213.442
128,128,128,64,219.286
128,128,128,128,343.276
128,128,128,256,497.772
128,128,128,512,796.462
128,128,128,1024,1361.18
128,128,128,2048,3106.84
128,128,128,4096,8612.92
128,128,128,8192,17233.6
128,128,128,16384,43324
128,256,0,0,27.4986
128,256,1,16,26.7094
128,256,1,32,26.6454
128,256,1,64,26.6666
128,256,1,128,26.5814
128,256,1,256,26.6666
128,256,1,512,35.2434
128,256,1,1024,56.234
128,256,1,2048,100.545
128,256,1,4096,189.973
128,256,1,8192,370.582
128,256,1,16384,728.898
128,256,2,16,26.8166
128,256,2,32,26.816
128,256,2,64,27.008
128,256,2,128,26.7534
128,256,2,256,26.9854
128,256,2,512,36.8
128,256,2,1024,56.7886
128,256,2,2048,102.613
128,256,2,4096,189.931
128,256,2,8192,370.794
128,256,2,16384,728.278
128,256,4,16,29.5474
128,256,4,32,29.4186
128,256,4,64,29.612
128,256,4,128,34.24
128,256,4,256,44.9074
128,256,4,512,57.9414
128,256,4,1024,80.1494
128,256,4,2048,121.749
128,256,4,4096,204.95
128,256,4,8192,378.028
128,256,4,16384,735.424
128,256,8,16,37.8674
128,256,8,32,38.2934
128,256,8,64,38.08
128,256,8,128,42.624
128,256,8,256,48.128
128,256,8,512,67.4134
128,256,8,1024,112.491
